Date,ESGU,EAGG,ESGE,ESML,SUSB,ESGD,SHY,SUSA,GOVT,MBB,SUSC
1995-01-01,0.025755323840486108,-0.0012970981332487293,-0.06706169593586728,-0.01061411078486937,0.0010207570136481832,-0.019394561378864222,0.003885680934426816,0.025130692334644045,-0.0034985160885133942,0.004111111822559215,-0.007691128548836443
1995-02-01,0.04010515949135851,-0.0012128663994698718,0.09740927161222869,0.041777297768471645,0.001022715570515114,0.009373927418183844,0.0037045723261454264,0.03923679711577245,-0.003237634733438705,0.00399648373596205,-0.007366429947038494
1995-03-01,0.024891637618220733,-0.0011389068283469731,0.026223571296645175,0.019203698099186154,0.0010240865603219655,0.04465249017729431,0.0035455501335081097,0.024281675757332123,-0.0030085681777633684,0.003916244075344035,-0.007139140925779933
1995-04-01,0.026915756304883222,-0.0010957637451919485,-0.013664556745029125,0.023460351581067768,0.0010249679109120844,0.027767317793590384,0.0034527871878030072,0.026271414941680563,-0.002874946020286088,0.003864661436375311,-0.006993026554970858
1995-05-01,0.037347401937741956,-0.0010115320114130913,0.0912043373826822,0.018182054949705255,0.001028689168959253,0.03429721380155515,0.0032716785795216174,0.036525879864960704,-0.002614064665211398,0.0036468680718406993,-0.006376099211554762
1995-06-01,0.025829032243714925,-0.0009149736824470844,-0.010175167964252456,0.05172024509257896,0.0010321166434763818,0.0023191565331909733,0.003064066272467342,0.02520314880623661,-0.0023150055508574857,0.0034462689202956615,-0.0058078766584083565
1995-07-01,0.03887794155235656,-0.000933463575227809,0.023159627276595547,0.05880352581483651,0.0010310394371995698,0.046691505825573645,0.0031038218206266713,0.038030423380349954,-0.00237227218977632,0.003509314367924102,-0.005986460889397226
1995-08-01,0.006146643300963561,-0.0009766066583828336,-0.015417422576767816,0.021441784862515786,0.0010294725917060251,0.007716443579314641,0.003196584766331774,0.005855063746287204,-0.0025058943472536003,0.0036010168372018333,-0.0062462197708355845
1995-09-01,0.041380645499791584,-0.000933463575227809,0.039759021959636466,0.019435618247921654,0.0010319207877896887,0.012080436005459971,0.0031038218206266713,0.0404906190911291,-0.00237227218977632,0.003457731728955378,-0.005840346518588152
1995-10-01,-0.004855966694200554,-0.0009088103848535094,0.014365387480261638,-0.041526479929453394,0.0010338793446566196,0.009413178138533566,0.003050814423080899,-0.0049606677529261635,-0.002295916671217874,0.0033431036423582135,-0.005515647916790206
1995-11-01,0.04372001294638834,-0.0008677217342296767,0.006788001269063699,0.043979145258027146,0.0010348586230900848,0.04041331871761511,0.0029624687605046118,0.042790252559143656,-0.002168657473620465,0.0032857895990596317,-0.005353298615891232
1995-12-01,0.015525920249202822,-0.0008307419486682272,0.022942939199263893,0.026639848974693476,0.0010368171799570156,0.010242089345367902,0.002882957664185953,0.015075034387208214,-0.0020541241957827963,0.003171161512462467,-0.005028600014093286
1996-01-01,0.032473651660083945,-0.0007917077305755861,0.0929620641972992,0.0013098018368991812,0.0010369151078003622,0.02188535485246587,0.00279902928473848,0.031734909865975526,-0.0019332279580652578,0.003165430108132609,-0.005012365084003388
1996-02-01,0.012097090923484015,-0.0007793811353884361,-0.009651736785928242,0.03285315288966868,0.0010351524066201244,-0.0043752230588617064,0.0027725255859655934,0.011704443467426162,-0.0018950501987860342,0.003268595386070057,-0.0053045938256215406
1996-03-01,0.00860357742203348,-0.0009129192499158928,-0.005877707136729303,0.020776895720627856,0.001031627004259649,-0.0034671765526674008,0.0030596489893385276,0.008270267027729306,-0.0023086425909776154,0.003474925941944953,-0.005889051308857842
1996-04-01,0.015559953168958454,-0.0009786610909140253,0.0050632865503465845,0.05508315271616974,0.001030158086609451,0.03431772691395798,0.003201002049460588,0.015108489260404027,-0.002512257307133471,0.003560897006892826,-0.006132575260206301
1996-05-01,0.02314612930614677,-0.0010115320114130913,0.023547986739080054,0.04137185279890091,0.0010289829524892926,-0.01388863344782961,0.0032716785795216174,0.022565814771499233,-0.002614064665211398,0.0036296738588511247,-0.00632739442128507
1996-06-01,0.0006270591448153348,-0.0010567295270993075,-0.01037393287754907,-0.03818269226224357,0.0010281016018991737,-0.005703955971451716,0.003368858808355534,0.0004292293082356765,-0.0027540497825685483,0.0036812564978198486,-0.006473508792094146
1996-07-01,-0.04890257897423019,-0.001048511796974541,-0.016713982221225575,-0.08350914576932145,0.001028689168959253,0.0016906867269048265,0.003351189675840277,-0.048259151665392505,-0.0027285979430490674,0.0036468680718406993,-0.006376099211554762
1996-08-01,0.026328313533967987,-0.0009992054162259417,0.03554256961163531,0.05865975338513213,0.001030549797982837,0.04624303885493583,0.0032451748807487317,0.02569394984165742,-0.0025758869059321755,0.0035379713895733926,-0.006067635539846713
1996-09-01,0.056778700652619016,-0.0010402940668497744,0.050700704177325785,0.0399056212219002,0.0010285912411159065,0.02503595056533787,0.003333520543325019,0.05562713944550492,-0.0027031461035295855,0.0036525994761705573,-0.00639233414164466
1996-10-01,0.02241646538231558,-0.0009724977933204502,0.03804274675418513,-0.0133438734666271,0.001031235292886263,0.009860547831993968,0.0031877502000741444,0.02184854413405146,-0.0024931684274938594,0.0034978515592643854,-0.005953991029217432
1996-11-01,0.07370832923442808,-0.0009190825475094678,0.05541770676079713,0.04215080580438588,0.0010340752003433127,0.02270441398088035,0.0030729008387249714,0.0722692195703784,-0.002327731470617227,0.003331640833698497,-0.00548317805661041
1996-12-01,-0.017153861037973762,-0.0009375724402901923,0.007578068443646805,0.026694191299019954,0.0010330959219098472,0.017990309617864082,0.0031126563868843,-0.017049683294366503,-0.0023849981095360614,0.0033889548769970796,-0.005645527357509385
1997-01-01,0.06073092459166094,-0.0009889332535699834,-0.0020697491771977834,0.021650373425091733,0.0010309415093562233,0.04030162516210933,0.0032230884651046595,0.05951223516081507,-0.0025440721065328234,0.00351504577225396,-0.006002695819487124
1997-02-01,0.0030197007526835884,-0.0009622256306644921,0.008596711223808087,-0.021822705471358853,0.0010320187156330353,0.010987885689420086,0.003165663784430073,0.002781232079934683,-0.002461353628094507,0.0034520003246255194,-0.005824111588498254
1997-03-01,-0.0455563421534786,-0.0010341307692561994,-0.040039419114842524,-0.044520774534636605,0.0010296684473927182,0.004727794511628339,0.0033202686939385754,-0.04496975042314746,-0.002684057223889973,0.0035895540285421166,-0.006213749910655789
1997-04-01,0.05481299293979663,-0.0010813827174736073,0.024973401922281917,0.004402217486026123,0.0010279057462124807,0.031053891686742247,0.0034218662059013073,0.05369481912903779,-0.0028304053011269947,0.0036927193064795654,-0.006505978652273941
1997-05-01,0.06413635448056737,-0.0010423484993809658,0.10405452350860607,0.1111583716298332,0.0010293746638626786,0.04373039770963818,0.0033379378264538333,0.06285982408144358,-0.002709509063409455,0.003606748241531692,-0.006262454700925482
1997-06-01,0.042173846628802095,-0.0010053687138195167,0.02518636488261517,0.04336757722916746,0.0010310394371995698,0.00024211470302023174,0.0032584267301351746,0.04127034775914708,-0.002594975785571787,0.003509314367924102,-0.005986460889397226
1997-07-01,0.08239927290220861,-0.0009560623330709171,0.0578270660713972,0.04797205359650026,0.0010336834889699265,0.06673693552307677,0.0031524119350436293,0.08081254821938236,-0.0024422647484548953,0.0033545664510179294,-0.005548117776969998
1997-08-01,-0.04857436099222121,-0.0009683889282580669,-0.08970736399717327,0.02432897604093317,0.0010329000662231541,-0.013867970373555418,0.003178915633816516,-0.047936508440904586,-0.002480442507734118,0.0034004176856567954,-0.005677997217689179
1997-09-01,0.055730973222530775,-0.000951953468008534,0.049350950223931406,0.07356276597784796,0.00103358556112658,0.08857517197114859,0.0031435773687860016,0.054597207586320966,-0.0024295388286951548,0.003360297855347789,-0.005564352707059899
1997-10-01,-0.03298682417045881,-0.0009231914125718509,-0.19888372158171366,-0.04131007322094946,0.0010350544787767779,-0.06972887776943089,0.0030817354049826,-0.03261372474936385,-0.002340457390376968,0.003274326790399916,-0.005320828755711438
1997-11-01,0.04414821092958797,-0.0009067559523223178,-0.001709171772272161,-0.004422033087475269,0.001036327540740283,0.0016269486562021812,0.003046397139952085,0.043211177632087934,-0.002289553711338004,0.0031998185341117584,-0.005109774664542773
1997-12-01,0.02055777257837795,-0.0009026470872599346,0.01747947805161239,0.01934588520767751,0.001037404747017095,0.0639317558995052,0.0030375625736944563,0.02002142108636139,-0.002276827791578263,0.0031367730864833177,-0.004931190433553902
1998-01-01,0.007724445101706884,-0.0008286875161370355,-0.09028665938273349,-0.01250695886940379,0.001038873664667293,0.0639711046694546,0.0028785403810571387,0.007406066703159765,-0.002047761235902926,0.0030508020215354453,-0.004687666482205445
1998-02-01,0.07231060623903779,-0.0008389596787929936,0.17125320403958613,0.07565007938342896,0.0010382860976072138,0.057912177133415156,0.00290062679670121,0.07089523679401334,-0.002079576035302278,0.0030851904475145938,-0.004785076062744827
1998-03-01,0.051238413659746164,-0.0008677217342296767,0.00689264723537414,0.04318996771415192,0.001037796458390481,0.031101802389160632,0.0029624687605046118,0.05018095380683971,-0.002168657473620465,0.003113847469163885,-0.0048662507131943126
1998-04-01,0.010353510870120694,-0.0008697761667608684,-0.06358269564071652,0.007653131681426019,0.0010380902419205207,0.0030908556386480693,0.002966886043633426,0.009990477988976017,-0.0021750204335003356,0.0030966532561743105,-0.0048175459229246225
1998-05-01,-0.021740732341628953,-0.0008759394643544434,-0.0919675734982989,-0.05023628961358436,0.0010380902419205207,-0.0056212208203473765,0.002980137893019869,-0.021558646936955504,-0.002194109313139947,0.0030966532561743105,-0.0048175459229246225
1998-06-01,0.037576931956482915,-0.0008574495715737184,-0.02571586298734748,0.004796549621910455,0.0010396570874140654,-0.002513888829977214,0.0029403823448605395,0.036751511333748814,-0.0021368426742211124,0.0030049507868965784,-0.004557787041486266
1998-07-01,-0.01169172340616272,-0.0008471774089177603,-0.04455520844637681,-0.07760295351516623,0.0010394612317273723,0.004443972569813047,0.002918295929216468,-0.011680319655795017,-0.0021050278748217604,0.003016413595556295,-0.004590256901666061
1998-08-01,-0.15202781452940695,-0.0007999254607003526,-0.05304548924058337,-0.18806975800346995,0.001039755015257412,-0.09277017250651116,0.002816698417253737,-0.14963281291923639,-0.0019586797975847396,0.0029992193825667205,-0.004541552111396368
1998-09-01,0.06771316368433973,-0.000672550643766471,0.06247269494753527,0.0775837821778749,0.0010409301493775702,-0.03006425382447423,0.0025428268632672456,0.06637588145227835,-0.00156417628503277,0.002930442530608422,-0.0043467329503176005
1998-10-01,0.08105706030491101,-0.0005821556123940389,0.2039818521123505,0.0424606814213874,0.0010412239329076099,0.07446653838843693,0.002348466405599413,0.0794931330012102,-0.001284206050318469,0.002913248317618848,-0.00429802816004791
1998-11-01,0.06307913665592382,-0.000662278481110513,0.021459101666022412,0.05397082171388395,0.0010408322215342237,0.05753112894262367,0.0025207404476231743,0.06182056302133577,-0.001532361485633418,0.0029361739349382807,-0.004362967880407498
1998-12-01,0.0643753529376594,-0.0006437885883297883,-0.018928840258686304,0.06286420315108958,0.001042692850557808,0.026842692720143564,0.002480984899463845,0.0630947631678758,-0.0014750948467145836,0.002827277252670974,-0.00405450420869945
1999-01-01,0.03732033626624509,-0.0006704962112352794,-0.0326992176869923,0.015373074553669916,0.001042496994871115,0.005887366588552158,0.0025384095801384314,0.036499273901840615,-0.0015578133251528997,0.0028387400613306907,-0.004086974068879245
1999-02-01,-0.032192954929010156,-0.000730074754639837,0.03019320628275804,-0.07714995404836979,0.0010409301493775702,0.04906312889710891,0.002666510790874048,-0.0318333393167468,-0.0017423391616691432,0.002930442530608422,-0.0043467329503176005
1999-03-01,0.03893280702015191,-0.0007732178377948616,0.08066838869193427,0.01657427030062628,0.0010387757368239465,0.02235624739831348,0.0027592737365791506,0.038084356962337675,-0.0018759613191464235,0.0030565334258653024,-0.004703901412295341
1999-04-01,0.043587771568320846,-0.0007567823775453282,0.15580633698539298,0.08995167540601667,0.0010385798811372534,0.04280713776639824,0.0027239354715486355,0.0426602572908489,-0.0018250576401074598,0.003067996234525019,-0.004736371272475135
1999-05-01,-0.022260698594467693,-0.0008184153534810774,-0.05695338992901242,0.016449301622194216,0.0010357399736802037,-0.043969780632542026,0.0028564539654130664,-0.022069781602441937,-0.0020159464365035735,0.0032342069600909077,-0.005207184245082157
1999-06-01,0.052963145565471464,-0.000894429357135168,0.08350121031470088,0.045638868948339774,0.0010328021383798076,0.01790943535764132,0.0030198934411791983,0.051876391272009374,-0.0022513759520587815,0.0034061490899866542,-0.005694232147779077
1999-07-01,-0.03154756576929284,-0.0008779938968856349,-0.013053722802842836,-0.024534901312020303,0.0010331938497531938,-0.009428179847204362,0.002984555176148683,-0.031198912042938728,-0.0022004722730198174,0.0033832234726672216,-0.005629292427419487
1999-08-01,-0.009313942891214561,-0.0009088103848535094,0.020129930247214906,-0.03422865650701211,0.0010311373650429164,0.005934175144522529,0.003050814423080899,-0.009342925562480432,-0.002295916671217874,0.003503582963594244,-0.0059702259593073315
1999-09-01,-0.027566074550925947,-0.0009047015197911263,-0.03386557067014146,0.0019264263050576007,0.001031235292886263,-0.029521785019122893,0.0030419798568232705,-0.027285046150822292,-0.0022831907514581336,0.0034978515592643854,-0.005953991029217432
1999-10-01,0.06769436331642018,-0.0009437357378837673,0.03306264836146017,0.00621896351614737,0.0010296684473927182,0.039602643766551655,0.0031259082362707436,0.06635740040718144,-0.0024040869891756725,0.0035895540285421166,-0.006213749910655789
1999-11-01,0.026433971607266495,-0.0009396268728213842,0.11527229752449396,0.06137581947405845,0.0010315290764163025,0.056012959956312655,0.003117073670013115,0.025797813320597707,-0.002391361069415932,0.0034806573462748108,-0.00590528623894774
1999-12-01,0.06205413065644622,-0.0009848243885076,0.07592303565943966,0.11263094454830684,0.0010296684473927182,0.052070687719168354,0.003214253898847031,0.06081296667098753,-0.002531346186773082,0.0035895540285421166,-0.006213749910655789
2000-01-01,-0.04084755031532764,-0.0010567295270993075,-0.05372502498186399,-0.013420141607218068,0.001027416106995748,-0.08778474690125476,0.003368858808355534,-0.04034093705709045,-0.0027540497825685483,0.0037213763281288567,-0.006587153302723427
2000-02-01,-0.0028579361799222543,-0.0010896004475983738,0.07753573164799236,0.16425098268382138,0.0010283953854292134,-0.0017829362019279077,0.0034395353384165644,-0.00299657363533339,-0.0028558571406464765,0.003664062284830273,-0.006424804001824452
2000-03-01,0.09135039013996318,-0.001064947257224074,0.014158003177757483,-0.06245057593473767,0.0010283953854292134,0.050995068410358495,0.0033865279408707913,0.08961163141001488,-0.00277950162208803,0.003664062284830273,-0.006424804001824452
2000-04-01,-0.032284125674317675,-0.0010300219041938163,-0.07042219986326125,-0.05662956490617752,0.0010287870968025995,-0.02747247194573923,0.0033114341276809477,-0.0319229615338628,-0.0026713313041302326,0.0036411366675108406,-0.006359864281464864
2000-05-01,-0.02578528944155694,-0.0011142536379726733,-0.03131051361330733,-0.0551381862994959,0.0010253596222854705,0.008550662140712408,0.0034925427359623366,-0.025534507541419806,-0.002932212659204922,0.0038417358190558784,-0.00692808683461127
2000-06-01,0.02663456255783428,-0.0010444029319121575,0.07241373492485773,0.08772701194496954,0.00102849331327256,-0.003331750861831883,0.0033423551095826476,0.025994997249089827,-0.002715872023289326,0.003658330880500416,-0.006408569071734558
2000-07-01,-0.017286015445591246,-0.0010135864439442832,0.03395025579593716,-0.02832930067975212,0.001028689168959253,0.011688740854031389,0.0032760958626504326,-0.01717959306939775,-0.002620427625091269,0.0036468680718406993,-0.006376099211554762
2000-08-01,0.07609474611089818,-0.000990987686101175,0.015142711869793504,0.07614692960819171,0.0010296684473927182,0.049979126114196616,0.0032275057482334737,0.07461510333726977,-0.0025504350664126937,0.0035895540285421166,-0.006213749910655789
2000-09-01,-0.04696694930725815,-0.0009601711981333005,-0.054022722079957966,-0.026992917690014245,0.0010289829524892926,-0.05064783418707699,0.0031612465013012587,-0.04635639852144913,-0.002454990668214636,0.0036296738588511247,-0.00632739442128507
2000-10-01,-0.01120646511191664,-0.0009252458451030426,-0.02872245152694873,-0.041441244466971484,0.0010296684473927182,0.02565696285231146,0.003086152688111414,-0.011203303436857992,-0.002346820350256838,0.0035895540285421166,-0.006213749910655789
2000-11-01,-0.09273556277574574,-0.0009129192499158928,-0.03771645178395502,-0.0988646215422351,0.0010306477258261836,-0.040377393041731595,0.0030596489893385276,-0.0913476355628434,-0.0023086425909776154,0.0035322399852435347,-0.0060514006097568155
2000-12-01,0.01262068999510614,-0.0008040343257627359,0.059583461884378144,0.08584997156739095,0.0010329979940665007,0.016231667727645213,0.0028255329835113656,0.012219149248544583,-0.0019714057173444806,0.0033946862813269375,-0.005661762287599281
2001-01-01,0.0339294691710987,-0.0007033671317343455,0.050754409699030015,0.05348679457813391,0.00103358556112658,0.015253896992156317,0.0026090861101994607,0.033166000427025076,-0.0016596206832308266,0.003360297855347789,-0.005564352707059899
2001-02-01,-0.09469168803346051,-0.0006910405365471959,-0.051885305197258154,-0.06242625942461073,0.0010340752003433127,-0.05405350193410888,0.002582582411426575,-0.09327053618147582,-0.0016214429239516043,0.003331640833698497,-0.00548317805661041
2001-03-01,-0.06681346479289939,-0.0006335164256738299,-0.09025834168871899,-0.04616873824798565,0.001035250334463471,-0.04231158353435873,0.0024588984838197726,-0.06586582244741043,-0.0014432800473152306,0.003262863981740198,-0.005288358895531643
2001-04-01,0.08212931236972146,-0.0006314619931426382,0.03851591181070252,0.07890938614158872,0.0010330959219098472,0.060393442210354635,0.0024544812006909583,0.0805471729460564,-0.00143691708743536,0.0033889548769970796,-0.005645527357509385
2001-05-01,0.006718697525984089,-0.0006499518859233631,-0.006337613189016881,0.025744882925359716,0.0010322145713197283,-0.023722841116255187,0.0024942367488502877,0.006417401673700065,-0.0014941837263541947,0.0034405375159658035,-0.00579164172831846
2001-06-01,-0.022817862832957593,-0.0006170809654242967,-0.002324564093435625,0.0350379533262895,0.0010332917775965403,-0.02170424234092066,0.0024235602187892575,-0.022617482448615625,-0.001392376368276267,0.003377492068337363,-0.005613057497329589
2001-07-01,-0.013131600247319112,-0.0006088632352995303,-0.033907174845786966,-0.05018183066576134,0.001033781416813273,-0.015552656475727138,0.0024058910862740004,-0.013095740298054246,-0.0013669245287567851,0.0033488350466880723,-0.0055318828468801035
2001-08-01,-0.06202960526903868,-0.000553393556957356,-0.06428820943327948,-0.029687104725642118,0.0010348586230900848,-0.02820003228135643,0.002286624441796012,-0.06116321641458973,-0.0011951246120002821,0.0032857895990596317,-0.005353298615891232
2001-09-01,-0.08570741364994104,-0.00043218203761704937,-0.06651239551017461,-0.13022801135067022,0.0010333897054398869,-0.07546098472216857,0.0020260047371959636,-0.08443885901668344,-0.0008197099790879245,0.003371760664007505,-0.005596822567239691
2001-10-01,0.021471315693875725,-0.00036849462915010856,0.013174454033709133,0.059608648597294096,0.0010347606952467382,0.03033983797346518,0.0018890689602027184,0.020919447741357032,-0.0006224582228119397,0.0032915210033894896,-0.00536953354598113
2001-11-01,0.07795567871783765,-0.00038493008939964157,0.08739191135814234,0.07787042569346801,0.0010353482623068175,0.03486699781024143,0.001924407225233233,0.07644442814507763,-0.0006733619018509033,0.0032571325774103403,-0.005272123965441747
2001-12-01,0.010864181259565283,-0.0004671073906473073,0.011839026219929827,0.062169038210703444,0.0010373068191737484,0.006245814172346442,0.002101098550385808,0.010492474680602729,-0.0009278802970457225,0.0031425044908131756,-0.0049474253636438
2002-01-01,-0.01256723337463173,-0.0004547807954601574,-0.03619216989166865,-0.007704346719188896,0.0010394612317273723,-0.005955542500408894,0.0020745948516129216,-0.012540959153878428,-0.0008897025377664993,0.003016413595556295,-0.004590256901666061
2002-02-01,-0.020422009650760818,-0.0004527263629289656,-0.01105939097859234,-0.024764371016812944,0.0010398529431007585,-0.008131749335419608,0.0020701775684841073,-0.020262322650934392,-0.0008833395778866291,0.0029934879782368617,-0.00452531718130647
2002-03-01,0.042173546635659157,-0.0005739378822692723,0.04093320891030158,0.08069871620885306,0.0010369151078003622,0.03578862759445281,0.002330797273084156,0.04127005286136491,-0.0012587542107989872,0.003165430108132609,-0.005012365084003388
2002-04-01,-0.05772453548443343,-0.000547230259363781,0.03374523467920274,0.011298188954390546,0.001037404747017095,-0.015598084664331211,0.0022733725924095685,-0.05693126791363115,-0.0011760357323606706,0.0031367730864833177,-0.004931190433553902
2002-05-01,-0.009069135026275581,-0.0005040871762087566,-0.007172116636096749,-0.041433934378759314,0.0010375026748604414,-0.01122773625273786,0.002180609646704467,-0.009102275740552779,-0.0010424135748833907,0.00313104168215346,-0.004914955503464006
2002-06-01,-0.07484862712517797,-0.00044039976774181593,-0.0384634675480691,-0.04683625782464733,0.0010386778089806,-0.07707638762355086,0.002043673869711221,-0.07376450815713889,-0.0008451618186074063,0.003062264830195161,-0.004720136342385239
2002-07-01,-0.07495371463358888,-0.0003417870062446172,-0.017020842453876486,-0.1457837330481574,0.0010396570874140654,-0.0807066011869527,0.0018316442795281312,-0.07386781076219288,-0.0005397397443736233,0.0030049507868965784,-0.004557787041486266
2002-08-01,0.004882124135966666,-0.00024111981221622693,-0.010459907047327268,-0.0005086375244738464,0.0010412239329076099,-0.0005603687599467946,0.0016151974062162267,0.004612022343363069,-0.00022795471025997024,0.002913248317618848,-0.00429802816004791
2002-09-01,-0.10913902152495515,-0.00020003116159239412,-0.062340194455937706,-0.06886100138942479,0.0010433783454612338,-0.11087651372282147,0.005758912215279757,-0.10747248280980108,-0.00010069551266256044,0.0027871574223619668,-0.00394085969807017
2002-10-01,0.08409293232021184,-0.00018565013387405267,0.03275037522714021,0.033557761275989605,0.0010417135721243426,0.08554983245230058,0.002608677495137615,0.0824774409606763,-5.615479350346724e-05,0.0028845912959695567,-0.004216853509598423
2002-11-01,0.05877781531292891,-0.00020003116159239412,0.05067537103696514,0.08943913594195947,0.0010418114999676891,0.03446893949897871,-0.004021723781807888,0.0575922992949912,-0.00010069551266256044,0.002878859891639698,-0.004200618579508523
2002-12-01,-0.05781030493138142,-0.0001815412688116694,-0.046837942299582457,-0.0530225231612644,0.0010427907784011546,-0.04892337167095103,0.008977269707862981,-0.057015580573030446,-4.342887374372633e-05,0.002821545848341116,-0.0040382692786095535
2003-01-01,-0.02455119193172909,-0.00017126910615571122,-2.5551080139223775e-05,-0.0248268212307622,0.0010431824897745407,-0.08699880131739422,0.0024319384596213868,-0.024321371084159903,-1.1614074344374042e-05,0.0027986202310216826,-0.003973329558249962
