,ESGU,EAGG,ESGE,ESML,SUSB,ESGD,SHY,SUSA,GOVT,MBB,SUSC,mu,sigma_p,CVaR,Var,Realized_r_t,Target_vol
0,0.0,0.0,0.021696348426987182,0.0,0.0,0.0,0.017135001161386682,0.0,0.0,0.9611686504116261,0.0,0.004926516380264005,0.008050704336145811,0.009751895656438418,0.004482241947206308,0.01711499121910298,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.9601401105780222,0.039859889421977844,0.0,0.0,0.0,0.0,0.019839155408241754,0.028867513459241947,0.033017219121086794,0.022251989777978536,0.041909590535963596,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.040244519115006955,0.0,0.0,0.9597554808849931,0.0,0.0046459347020098235,0.007830939722161425,0.008424958237242652,0.0063321505959947665,-0.005544820718544351,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.04972495102576965,0.0,0.0,0.9502750489742303,0.0,0.004689622706834308,0.007913150849395083,0.00934403297562841,0.00528030701719591,-0.009367894072136616,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03170506552690143,0.0,0.0,0.9682949344730986,0.0,0.0052019588780664525,0.007274101208995293,0.006429571075021405,0.0036770826178497487,0.02081294171872031,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.05374843121232244,0.0,0.0,0.9462515687876776,0.0,0.005343644932944487,0.006887223486324587,0.006523541093923878,0.003952277919040039,0.0019603214397452802,0.02886751345948129
0,0.10093985258686444,0.0,0.0,0.0,0.0,0.7753124972922575,0.0,0.0,0.0,0.12374765012087811,0.0,0.01886671207639929,0.02886750922732751,0.029994389674723843,0.02208202180506453,-0.020090233807553096,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587447167631268,0.0,0.0,0.9412552832368732,0.0,0.004206308451819392,0.008429351550251938,0.010996252010371597,0.006925778637863572,0.00845529369558094,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.06571190743957164,0.0,0.0,0.9342880925604283,0.0,0.003802600111766081,0.007397152329655937,0.008812076104497815,0.006216718023441454,0.012001280868355727,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680754239141727,0.0,0.0,0.9319245760858272,0.0,0.004841808916538319,0.006718241576801301,0.00514771084895835,0.003688116498983891,0.002039192030282532,0.02886751345948129
0,0.3147376546116041,0.0,0.1805112059453323,0.0,0.0,0.4766345465003974,0.0,0.0,0.0,0.028116592942666253,0.0,0.019265109076328637,0.02886748093717096,0.02501852466194205,0.018802136517301598,0.004837064066247005,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.7989898928577736,0.0,0.09683510153594893,0.0,0.10417500560627749,0.0,0.012969520647188058,0.02886750359767445,0.032619812634818196,0.02473713177202548,0.01800825868106024,0.02886751345948129
0,0.04675388719805748,0.0,0.16975973948605386,0.0,0.0,0.7525260156015194,0.0,0.0,0.0,0.030960357714372673,0.0,0.019429480241258883,0.02886213727071929,0.026194106150648724,0.013626536733341878,-0.026762169239191884,0.02886751345948129
0,0.2852492176992494,0.0,0.08243552304141842,0.19879241498731226,0.0,0.09703499747365896,0.0,0.10556241180048241,0.0,0.23092543499787854,0.0,0.023051734868509487,0.028867483929357073,0.022475141592761726,0.008930751490374802,0.02726901990961869,0.02886751345948129
0,0.6392501018837364,0.0,0.0,0.19221860787694878,0.0,0.0,0.0,0.0,0.0,0.16853129023931473,0.0,0.01989419016359532,0.028867509235172745,0.032587181262993314,0.017855768985295128,0.018049031390790664,0.02886751345948129
0,0.0,0.0,0.013885033627534267,0.0,0.006073536053963517,0.0,0.7821161165387005,0.0,0.0,0.19792531377980171,0.0,0.0026496042174054078,0.0031041060537541575,0.002971158547391005,0.0015856512530665699,-0.0030841715731569253,0.02886751345948129
0,0.0,0.0,0.0,0.6297973068811615,0.0,0.0,0.0,0.0,0.0,0.37020269311883847,0.0,0.02229575572303126,0.028867507738134422,0.02831892239260725,0.012766198161981088,-0.013168646147690123,0.02886751345948129
0,0.6502115931747873,0.0,0.1621033167751279,0.0,0.0,0.0,0.0,0.0,0.0,0.18768509005008488,0.0,0.022894286426429867,0.028867473704041437,0.025586720308671835,0.011096115785334332,0.03927440072351167,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.20673982149318612,0.0,0.0,0.7932601785068139,0.0,0.0027386242275225002,0.004039475966509636,0.003932605034471355,0.002397274380699468,0.0033972979598294677,0.02886751345948129
