,ESGU,EAGG,ESGE,ESML,SUSB,ESGD,SHY,SUSA,GOVT,MBB,SUSC,mu,sigma_p,CVaR,Var,Realized_r_t,Target_vol
0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012823873324149,0.0,0.0,0.9298717612667585,0.0,0.0032591046365506244,0.007362228030083876,0.008563388434018777,0.005644885994401469,0.015826305605019565,0.014433756729740645
0,0.15093921672685254,0.0,-6.893507738349693e-07,0.0,0.0,0.31318232219161274,0.0,0.0,0.0,0.5358791504323086,0.0,0.012006639369148047,0.014433725468061046,0.011822192638824613,0.0071094513763590205,0.023500597655037793,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03642649214443849,0.0,0.0,0.9635735078555615,0.0,0.005156930186585495,0.0070598149454734254,0.008038599948434474,0.006042864651697888,-0.005570554317862316,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.047326448711539064,0.0,0.0,0.952673551288461,0.0,0.004069984864019185,0.007446572329772037,0.00829619111566244,0.004825338232318954,-0.009386434889118826,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.01244146564939697,0.0,0.7856112931866575,0.0,0.0,0.20194724116394558,0.0,0.00379645851171551,0.0037714319561073816,0.002395388444109971,0.0004927074599790726,0.006292732527253915,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.05167461728292708,0.0,0.0,0.9483253827170729,0.0,0.003752734288100493,0.007417112499604042,0.010026642866878446,0.005570223090199209,0.0019643574838475457,0.014433756729740645
0,0.0,0.0,0.14340060446310593,0.10592346483657589,4.358642746832147e-06,0.16022667280299993,0.12821306029115814,0.0,0.0,0.46223183896341336,0.0,0.00968959375256021,0.014433701322645506,0.013094257714875542,0.010153331779392342,-0.009199769379531592,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.11021743568801165,0.0,0.8471739409887482,0.0,0.0,0.04260862332324014,0.0,0.002455051140922599,0.003514611340572639,0.0038489598696342876,0.0016687967973308846,0.0013803570424916474,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03601006024998121,0.0,0.0,0.9639899397500188,0.0,0.004938969835479357,0.007467538916516649,0.007672776298201296,0.004165336062271455,0.012326001356404426,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.035838746929318856,0.0,0.0,0.9641612530706811,0.0,0.005614419698773319,0.007733926992187587,0.00646535339865114,0.004514202687039004,0.00213790932254405,0.014433756729740645
0,0.027796987886889373,0.0,1.5881867761018131e-22,0.0,0.0,0.3949425856187595,0.0,0.0,0.0,0.5772604264943509,0.0,0.011180690213181056,0.014433746960692497,0.013769550970274842,0.004933233566457497,-0.00251904127356364,0.014433756729740645
0,0.10385030090390904,0.0,0.0,0.0,0.0,0.2253795245531345,0.0,0.04724812750177899,0.0,0.6235220470411774,0.0,0.010389955311132595,0.01443369068878682,0.014564004944953593,0.009155012055548835,0.01575770513856995,0.014433756729740645
0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.45365137933326005,0.0,0.0,0.0,0.5463486206667398,0.0,0.0106691840156869,0.014433750191909461,0.015146839715530373,0.008344101666153783,-0.011956110613432578,0.014433756729740645
0,0.0,0.0,-1.6940658945086007e-21,0.22509297158266492,0.0,0.1707493133007909,0.6041577151165441,0.0,0.0,0.0,0.0,0.010321574635954744,0.014433742305800723,0.01408776211259866,0.005120200679474592,0.015415836366898307,0.014433756729740645
0,0.005146888316111566,0.0,0.1754306314931276,0.1498926428779421,0.0,0.0,0.5301760685814163,0.0,0.0,0.13935376873140246,0.0,0.010504633895298831,0.014433696431748444,0.013291383675973168,0.007723344318785577,0.002757179711541547,0.014433756729740645
0,0.0,0.0,0.0,0.005908872039742281,0.0,0.0,0.016441371271256493,0.0,0.0,0.9776497566890012,0.0,0.0034090928729467516,0.004237657779312424,0.0032311556796405672,0.0018737845855577682,-0.0018922757299553892,0.014433756729740645
0,0.0,0.0,0.18275379551311302,0.01437864893110437,0.0011216508853089347,0.12891220620493077,0.025663316681562392,0.0,0.0,0.647170381783974,0.0,0.011499943943128579,0.014409130966306586,0.01128598737984059,0.004871586519640005,0.01813507969233206,0.014433756729740645
0,0.0,0.0,0.0,0.29861647667905833,0.0,0.0,0.5463545447440438,0.0,0.0,0.15502897857689796,0.0,0.00939312132915137,0.014433739327434771,0.01205334710452385,0.006923829515043018,0.01590599026935199,0.014433756729740645
0,0.0,0.0,0.21183419215014576,0.0,0.0,9.291909079732312e-17,0.0,0.22736678619253714,0.0,0.560799021657317,0.0,0.0037909466924874002,0.01443371893899111,0.021502924095005566,0.016016704617695922,-0.0001291472360853965,0.014433756729740645
0,0.2728722457024511,0.0,0.10356867129590332,0.0,0.0,0.0,0.0,0.0,0.0,0.6235590830016456,0.0,0.005766057432576761,0.014433728465908553,0.018560591284778168,0.01134299544332964,0.012170058189927502,0.014433756729740645
0,0.0,0.0,0.3269175105129319,0.0,0.0,0.06229006837529999,0.25737389192036286,0.0,0.0,0.35341852919140515,0.0,0.0026001765044179077,0.014433633829615862,0.01962660329047249,0.014717160749685784,-0.0046204525948563765,0.014433756729740645
0,1.3352458657888818e-06,0.0,0.11789182277715549,0.010344465762490788,0.0,0.29447149162878916,0.09335290214543082,1.3247083605361526e-06,0.0,0.4839366577319074,0.0,0.011919280610293933,0.014433686685213299,0.01399212034688303,0.005189843089802843,-0.025013198021754366,0.014433756729740645
0,0.0,0.0,0.051887784902120204,0.0,0.0,0.2648567336147152,0.0,0.14963865999481696,0.0,0.5336168214883477,0.0,0.010082989514877377,0.014433238636921293,0.012936467745740145,0.009193033390433161,0.012878238137889226,0.014433756729740645
0,0.009527868978459742,0.0,0.010204006757625292,0.0,0.0,0.3851806687056358,0.5950874555582792,0.0,0.0,0.0,0.0,0.00972322029520584,0.014433702301818703,0.013264955407477647,0.007951997043119215,-0.024975053735340674,0.014433756729740645
0,0.10680935805307698,0.0,0.081805327849657,0.195552714795334,0.0,0.05073638182946715,0.10362037833921499,0.0,0.0,0.4614758391332499,0.0,0.01157954054483155,0.014433720583085534,0.009674706822878718,0.0040913975323877555,-0.012144881252578524,0.014433756729740645
0,0.0,0.0,0.16454244936637452,0.03576240031974809,0.0,0.2698332524583738,0.000704081643500508,0.0,0.0,0.5291578162120263,0.0,0.011856471638234818,0.014433552050586766,0.013549724042296525,0.007278132791948824,0.026549569864941898,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03106890313659814,0.0,0.0,0.9689310968634018,0.0,0.005552229557313323,0.007390979680045095,0.008368401143119646,0.003738454079087332,-0.002018813840947582,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.042564836489131314,0.0,0.0,0.9574351635108687,0.0,0.004391406307958094,0.0073793368679674716,0.008711631522717613,0.004148787662876752,-0.009580738010642688,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.031492516576683706,0.0,0.0,0.9685074834233163,0.0,0.005043794963016708,0.008346482276379885,0.011489545043875986,0.006977948036262568,0.02413138031616307,0.014433756729740645
0,0.0,0.0,0.1910395275908311,0.0,0.0,0.26121120601249137,0.0,0.0,0.0,0.5477492663966775,0.0,0.008470571563741756,0.014433740619126306,0.013608247773899424,0.009098828411607118,-0.0003382006535574194,0.014433756729740645
0,0.0,-8.470329472543003e-22,0.0,0.009429766181372964,0.0,0.4681954348931564,0.1563678023641624,0.006299900878369316,-8.470329472543003e-22,0.35970709568293885,-8.470329472543003e-22,0.010163107628182642,0.014433707872677198,0.008906398323474701,0.0060852138557024515,0.009680663281408491,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0011444552503665703,0.022335704906594846,0.0,0.0,0.9765198398430386,0.0,0.004562661274254051,0.007304732321484547,0.008475410759558906,0.005089231962191765,-0.0006906942765971442,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.09006305678214385,0.0,0.0,0.9099369432178561,0.0,0.0039166874511977895,0.00748830210451329,0.009743379915519882,0.00551822494706294,0.001135746565375236,0.014433756729740645
0,0.0,0.0,0.0,0.1605058303840991,0.0,0.28913946808666696,0.23253151265699207,0.03378809876663208,0.0,0.28403509010560973,0.0,0.009413791704983285,0.01443371655442113,0.014399512606266806,0.005687876458627323,0.016616017942590038,0.014433756729740645
0,0.16982576331248833,0.0,0.0,0.0,0.0,0.2845960508381006,0.5455781858494111,0.0,0.0,0.0,0.0,0.00679676124002844,0.014433684601093478,0.01896987239872219,0.01220338832415519,0.016627286396731774,0.014433756729740645
