,ESGU,EAGG,ESGE,ESML,SUSB,ESGD,SHY,SUSA,GOVT,MBB,SUSC,mu,sigma_p,CVaR,Var,Realized_r_t,Target_vol
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03810807081870933,0.0,0.0,0.9618919291812906,0.0,0.004974565156539062,0.007394791718206662,0.006215372598572407,0.0023621892326567855,0.01629448040841826,0.023094010767585032
0,0.0,0.0,0.07505287636495583,0.0,0.0,0.2707609196742198,0.0,0.34566915210953,0.0,0.3085170518512944,0.0,0.009360403974213083,0.023093996661066707,0.02525497484018717,0.01692047921967262,0.03116145087297439,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.04644098095933105,0.0,0.0,0.953559019040669,0.0,0.004903705472134025,0.006846523378267474,0.006624175947284833,0.0038884296985884055,-0.005503056407417142,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.19779497693450002,0.0,0.0,0.8022050230655,0.0,0.003903759275985049,0.006114338612925839,0.0066939533987419066,0.003830597239907361,-0.008223288442766865,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.034630303556354936,0.0,0.0,0.9653696964436451,0.0,0.005497043497034529,0.00787698587669753,0.007939342403513927,0.004082514939936391,0.020757584270199747,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.05314571981699804,0.0,0.0,0.946854280183002,0.0,0.003940807644055459,0.00822726875145196,0.010497285482327806,0.006466402671047107,0.0019614944330104845,0.023094010767585032
0,0.0,0.0,0.12242893983260095,0.0,0.0,0.6127706286787579,0.26480043148864124,0.0,0.0,0.0,0.0,0.017240809599328877,0.023094003353659305,0.020866042031333753,0.014304801864128226,-0.018202654250705292,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.04460546730504479,0.0,0.0,0.9553945326949552,0.0,0.004119253541581407,0.007173131660212669,0.007960937854331183,0.005491241042966604,0.008566643976654109,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.05258284442100732,0.0,0.0,0.9474171555789926,0.0,0.004767025622716229,0.006711053151366218,0.0064486343948022135,0.003457440810117606,0.012144816579242573,0.023094010767585032
0,0.0,0.0,0.0,0.010729260572030982,0.08870603989949927,0.0012835473691322837,0.8307322511274907,0.0,0.0,0.0685489010318467,0.0,0.0027359834189613283,0.002999636763967457,0.002682974382586533,0.00128542890372852,0.00013441547651213355,0.023094010767585032
0,0.0,0.0,0.0,0.036599312170249046,0.0,0.6658701652465828,0.0,0.0,0.0,0.29753052258316826,0.0,0.013973621146342468,0.023094005506547315,0.022282092968953657,0.01699431184447792,-0.0023379208248710064,0.023094010767585032
0,0.06626933214910827,0.0,0.26699117499007297,0.0,0.0,0.3807665772308295,0.0,0.0,0.0,0.28597291562998917,0.0,0.013869492277399592,0.02309398420442803,0.019976768133069804,0.010472596547237527,0.012818346823515629,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.6520020550575586,0.024154854008787915,0.0,0.0,0.3238430909336535,0.0,0.015192673883679937,0.023094010767597952,0.02155749326903735,0.014904994051826376,-0.01629487609945297,0.023094010767585032
0,0.0,0.0,0.0,0.47256484547239397,0.0,0.0,0.0,0.0,0.0,0.527435154527606,0.0,0.019416383478121142,0.02309400272578688,0.016802987796238622,0.009520572422658989,0.03709664276838967,0.023094010767585032
0,0.2946435862285857,0.0,0.12533322000551095,0.14336690507066968,0.0,0.0044714974182971925,0.1857608490512204,8.095318304810787e-07,1.2648158631780844e-06,0.2464218678780224,0.0,0.00949901739975855,0.023093941944545133,0.027848679326070214,0.016175609737406626,0.010401097215087972,0.023094010767585032
0,0.0,0.0,0.0,0.22532485484235357,0.0,0.0,0.185487986385993,0.36206921050393,0.0,0.22711794826772339,0.0,0.007806550363358377,0.02309398495338873,0.02736188248232673,0.018434014462544102,0.0023054665696564977,0.023094010767585032
0,0.0,0.0,0.0,0.4670091328113399,0.0,0.025976190193601922,0.0,0.0,0.0,0.5070146769950582,0.0,0.01758906652217959,0.02309400716118792,0.024583394845217037,0.01260559571214697,-0.0058231995079287896,0.023094010767585032
0,0.007725185290137415,0.0,0.0,0.5048539230958307,0.0,0.0,0.0,0.0,0.0,0.4874208916140319,0.0,0.01849599571361305,0.02309398708328754,0.019259030530085375,0.007761871317830546,0.029910029417130835,0.023094010767585032
0,0.007372307572605715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9926276924273942,0.0,0.0032056960339135426,0.004174175588257288,0.004034125453430623,0.0016249727878602219,0.003505063396043203,0.023094010767585032
0,0.008838468797246653,0.0,0.0,0.0,0.0,0.0,0.03702323728601369,0.0,0.0,0.9541382939167397,0.0,0.0032745933157416894,0.004124773314475685,0.004904161722739596,0.0019499425743776631,0.0005804277815556175,0.023094010767585032
0,0.0,-5.0871362254001655e-09,0.5552287645998333,0.0,0.0,0.0,0.4447712404873029,0.0,0.0,0.0,0.0,0.0033556971372051443,0.023094008384565358,0.03787142845839713,0.03125834527046487,-0.006930700705099528,0.023094010767585032
0,0.08248930323987873,0.0,0.0,0.45448783432092266,0.0,0.0,0.0,0.0,0.0,0.46302286243919866,0.0,0.01857576906881237,0.02309398157534716,0.022427085378967558,0.006752293618546159,-0.0018752963172882888,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.7381075078384765,0.0,0.0,0.0,0.2618924921615236,0.0,0.01208870903445216,0.023094009159635713,0.02636147921355709,0.020832575388635796,0.024046294890508597,0.023094010767585032
0,0.1911643203559656,0.0,1.2705494208814505e-21,0.0,0.0,0.46740231328766224,0.0,0.0007216341748000291,0.0,0.3407117321815721,0.0,0.013720152165414789,0.023094003661993868,0.027648892519445196,0.014240260667978403,-0.04029615333129093,0.023094010767585032
0,0.0,0.0,0.12556726159361253,0.0,0.0,0.45268368996295805,0.0,0.25185565059871323,0.0,0.16989339784471622,0.0,0.01842840300807187,0.023094004056300597,0.02052164223978517,0.011438037964679383,-0.019187298150286473,0.023094010767585032
0,0.0,0.0,0.0,0.1756084346279761,0.0,0.5208971004138429,0.11551879051654963,0.0,0.0,0.18797567444163146,0.0,0.00842131588159341,0.023093967615732704,0.030079687790037286,0.01653383357215165,0.03661209139622271,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.07818807368042138,0.0,0.0,0.9218119263195786,0.0,0.004119610068434673,0.0071819709524947204,0.006659058483007123,0.004323514155145768,-0.002046864490476556,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.049872260639365,0.0,0.0,0.950127739360635,0.0,0.004088757270990908,0.006705338187040114,0.008745622943829207,0.005895954551905024,-0.009522887788581213,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850458038690035,0.0,0.0,0.9614954196130997,0.0,0.004143363271889782,0.006892323006225314,0.00837066237263469,0.005018236971061724,0.024011117051794477,0.023094010767585032
0,0.0,0.0,0.0,0.2839222485521678,0.0,0.32723621117628704,0.0,0.0,0.0,0.38884154027154516,0.0,0.011159586588928742,0.023094006285015914,0.026847427115314598,0.01980285699530721,0.0031752348891179233,0.023094010767585032
0,0.0,0.0,0.4628647028352158,0.1360043077540543,0.0,0.0,0.3810956147156331,0.020035374695096694,0.0,0.0,0.0,0.006758462714612812,0.023093992096145585,0.029637027439905313,0.02267552651224464,0.042804733863293504,0.023094010767585032
0,0.0,0.0,0.0,0.0,0.0,0.0,0.08682441027040384,0.0,0.0,0.9131755897295961,0.0,0.004821917901421487,0.00675673729696347,0.006557326475502679,0.0034487602281154496,-0.0006400019890376564,0.023094010767585032
