,ESGU,EAGG,ESGE,ESML,SUSB,ESGD,SHY,SUSA,GOVT,MBB,SUSC,mu,sigma_p,CVaR,Var,Realized_r_t,Target_vol
0,0.0,0.0,0.0,0.0,0.0,0.0,0.02946585529046125,0.0,0.0,0.9705341447095388,0.0,0.005217598480965269,0.007630192154754262,0.007458478929218831,0.004247251010443257,0.016420840381503553,0.034641016151377546
0,0.0,0.0,0.0,0.2424434815926444,0.0,0.7575565184073556,0.0,0.0,0.0,0.0,0.0,0.011614352639015762,0.03464100802267186,0.05255620213688936,0.035369621852263965,0.039646738538130805,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.10389186420596312,0.0,0.0,0.8961081357940369,0.0,0.003705974961651964,0.006784863863179804,0.007973283394052379,0.004634283271672683,-0.005115835986679279,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.04662900918590532,0.0,0.0,0.9533709908140947,0.0,0.004412418356077204,0.007473579126963824,0.009487340723134058,0.005131297069909504,-0.009391826211246894,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.037120989240032536,0.0,0.0,0.9628790107599675,0.0,0.004725542735919456,0.00819783626227144,0.00889980117868924,0.004668499950647982,0.020710450326525135,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.029984501176845303,0.0,0.0,0.9700154988231547,0.0,0.004956257766678632,0.006940425249316791,0.006353536130864448,0.003911699906356273,0.0020065706563730723,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.9877862261901094,0.0,0.0,0.0,0.012213773809890638,0.0,0.016978268876039506,0.02873406385017501,0.03205317100842847,0.025509496168218966,-0.025763345499634414,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03882943960953501,0.0,0.0,0.961170560390465,0.0,0.0054937742661612405,0.007326634364826249,0.005434624871137956,0.0029994819883822467,0.008612131702808754,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.04071121922843472,0.0,0.0,0.9592887807715653,0.0,0.004197709717741617,0.00809101059532224,0.00803452598001277,0.004501002609087453,0.012274605137572187,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.10469216185437454,0.0,0.0,0.8953078381456254,0.0,0.0033544092251520654,0.0065863880818453,0.007906060377075258,0.0041380832000758256,0.001927061824597727,0.034641016151377546
0,0.526106875535715,0.0,0.12666741456988975,0.0,0.0,0.34722570989439516,0.0,0.0,0.0,0.0,0.0,0.0179053963139753,0.03464101532459817,0.03966242541422926,0.02052407506484087,-0.0014609717874881061,0.034641016151377546
0,0.6744217887122531,0.0,0.0,0.0,0.0,0.3255782112877469,0.0,0.0,0.0,0.0,0.0,0.020371892060517996,0.034593808017610354,0.037414072955207864,0.020042442000047123,0.033089994521012654,0.034641016151377546
0,0.11018539123935722,0.0,0.0,0.0,0.0,0.8703921000037312,0.0,0.019422508756911483,0.0,0.0,0.0,0.01890871787688393,0.029051056310028852,0.03194225236631107,0.017834762179817828,-0.02319696792869797,0.034641016151377546
0,0.23786582735288414,0.0,0.0,0.5746897142966203,0.0,0.058227838549262896,0.0,0.0,0.0,0.12921661980123256,0.0,0.02494627712684185,0.03464099271335704,0.041437610877468986,0.02738577809904016,0.04541184582296356,0.034641016151377546
0,0.2997522557559647,0.0,0.0,0.31872902381639795,0.0,0.0,0.0,0.38151872042763735,0.0,0.0,0.0,0.01997791239842423,0.03464101497734754,0.03506091733394837,0.02298403084350992,0.023127488760120326,0.034641016151377546
0,0.0,0.0,0.0,0.7029138692033486,0.0,0.0,0.29708613079665136,0.0,0.0,0.0,0.0,0.0044475708554471425,0.03464101313922695,0.05689786970332021,0.040091078236255025,0.01972295048426095,0.034641016151377546
0,0.0,0.0,0.6227860951629316,0.0,0.0,0.0,0.3772139048370684,0.0,0.0,0.0,0.0,0.022850031936968936,0.03464098972105692,0.035685171399509844,0.023462159432804382,0.021979978687859975,0.034641016151377546
0,0.5313637623501121,0.0,0.3266849065025541,0.14195133114733383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265328731000571,0.034640984616472976,0.02599879480279422,0.018404193132352774,0.043614178798315015,0.034641016151377546
0,0.0,0.0,0.698249481018643,0.0,0.0,0.14568654959443608,0.0,0.0,0.0,0.156063969386921,0.0,0.002521178897206449,0.03464099594413869,0.05328112564877388,0.04642460383905199,0.002339253544005764,0.034641016151377546
0,0.0,0.0,0.0,0.02275693834971042,0.0,0.0,0.0,0.0,0.0,0.9772430616502896,0.0,0.0034019774535137843,0.003872761671646991,0.00322950106068941,0.0015366673947812613,6.42485623683403e-06,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.045551225209570445,0.0,0.0,0.9544487747904296,0.0,0.003741154260358023,0.004637951029585407,0.0036625398127858814,0.0013600891328708834,-0.002606627343453709,0.034641016151377546
0,0.87516009087375,0.0,0.0,0.11105117955560874,0.0,0.0,0.0,0.0,0.0,0.013788729570641213,0.0,0.023555829226550206,0.034641012259393436,0.033207927157850536,0.021134262498429108,-0.016118245874246213,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.98680002574391,0.0,0.0,0.0,0.013199974256089986,0.0,0.014269189466954539,0.032856226887930176,0.047758832529355755,0.0256334812234192,0.02919029610433232,0.034641016151377546
0,0.0,0.0,0.0,0.34916532662889654,0.0,0.6457978500072756,0.005036823363828825,0.0,0.0,0.0,0.0,0.018066624385614332,0.03463698695770818,0.03976470152532033,0.028360504496086632,-0.05986304294352004,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.6507696791748188,0.0,0.3466895315279475,0.0,0.002540789297233708,0.0,0.02512642146295588,0.027442911711700192,0.023640750712065128,0.013464746829482042,-0.024707210695005793,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.9876679668091067,0.0,0.0,0.0,0.012332033190893266,0.0,0.019954808275940126,0.032648462973490396,0.04184585898133552,0.019462576028772313,0.050422883819896146,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.02782919456631533,0.0,0.0,0.9721708054336846,0.0,0.005138493112523303,0.007144515776898457,0.007320010295885443,0.004232232268762884,-0.002016885200680103,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.39459411688966506,0.0,0.0,0.6054058831103349,0.0,0.00319641152623273,0.004860890801101073,0.005428414245009297,0.00286515050108022,-0.00679385009711426,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.03432659917655284,0.0,0.0,0.9656734008234471,0.0,0.0046600782893826955,0.00761325287733837,0.007862891849294779,0.004813457187293883,0.024082773224987728,0.034641016151377546
0,0.0,0.0,0.15493486833164566,0.0,0.0,0.8450651316683544,0.0,0.0,0.0,0.0,0.0,0.02045395209488906,0.03057299578301775,0.03351392920154821,0.01582450366213224,0.002502885454101377,0.034641016151377546
0,0.1370071585266277,0.0,0.5818465762600195,0.26955155314828494,0.0,0.01159471206506794,0.0,0.0,0.0,0.0,0.0,0.01743675388844543,0.034641008041384966,0.03515208009235354,0.021744483546088184,0.06889129954117582,0.034641016151377546
0,0.0,0.0,0.0,0.0,0.0,0.0,0.12935803091126538,0.0,0.0,0.8706419690887346,0.0,0.003307539613057151,0.006729843053639166,0.008327771073690536,0.004334865650496789,-0.0005953717511506438,0.034641016151377546
0,0.0,0.0,0.0407508239619057,0.0,0.0,0.0,0.030479500452760783,0.0,0.0,0.9287696755853335,0.0,0.003619785123251547,0.007245586425552724,0.008612963693507674,0.006296044282227875,0.001081176407840031,0.034641016151377546
