,ESGU,EAGG,ESGE,ESML,SUSB,ESGD,SHY,SUSA,GOVT,MBB,SUSC,mu,sigma_p,CVaR,Var,Realized_r_t,Target_vol
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08101855164940706,0.9189814483505929,0.0,0.004353532167209661,0.011548522194262476,0.015715020168287876,0.009525766486929267,0.0032583412021534547,0.02886751345948129
0,0.0,0.0,0.23835296651565874,0.0,0.0,0.4324302239146223,0.06502151513198219,0.0,0.0,0.26419529443773687,0.0,0.013101295836343289,0.02886749409186441,0.03692425660921489,0.019828449740989663,0.006314900708393552,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22654877304283194,0.7734512269571681,0.0,0.003659566650870019,0.010313780091053808,0.013803117829162525,0.010780146946874682,0.0024282147581265335,0.02886751345948129
0,0.0,0.0,0.0003722280444817261,0.0,0.13612676397169338,0.0,0.8635010079838249,0.0,0.0,0.0,0.0,0.0028329743989968163,0.0043833802543460495,0.004684531305311336,0.0031569518295519864,0.002274283811888717,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29296107091233575,0.7070389290876642,0.0,0.004463425886935043,0.010598248961674219,0.014038549686868384,0.008214282442675832,0.0020073374009989165,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.11046993699065842,0.0,0.8473329232904148,0.0,0.0,0.042197139718926815,0.0,0.00222669614869037,0.005118858061346564,0.006651316132164729,0.0053991085095172215,0.002339942791853951,0.02886751345948129
0,0.0,0.0,0.0,0.005556733184466036,0.0,0.0,0.0,0.0,0.0,0.994443266815534,0.0,0.00344336932351184,0.008881604514622611,0.012982402754783478,0.008118633247711369,0.0034119866531235783,0.02886751345948129
0,0.0,0.0,0.0,0.6076206543976146,0.0,0.0,0.3923793456023854,0.0,0.0,0.0,0.0,0.002904926605440087,0.02886747120653618,0.0435372483352726,0.03472210599202404,0.019249074744244914,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04640342804408167,0.9535965719559183,0.0,0.0050475442424855336,0.009757741921138591,0.010894440216845604,0.007082395239111566,0.0028824354715312485,0.02886751345948129
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686034854899266,0.0,0.0,0.9313965145100734,0.0,0.001421816789350412,0.007855505833751306,0.012838939614631518,0.00870028589102827,0.003183139383422039,0.02886751345948129
0,0.5339547983135924,0.0,0.0,0.22111134394727722,0.0,0.0,0.24493385773913035,0.0,0.0,0.0,0.0,0.01574863068425475,0.028867493644890427,0.03157166335058003,0.01495776604749369,0.017927464161477794,0.02886751345948129
