,ESGU,EAGG,ESGE,ESML,SUSB,ESGD,SHY,SUSA,GOVT,MBB,SUSC,mu,sigma_p,CVaR,Var,Realized_r_t,Target_vol
0,0.0,0.0,0.0,0.0,0.0,0.0,0.04864138306803655,0.0,0.0,0.9513586169319634,0.0,0.004790479562708201,0.010918401854995081,0.014705986972869086,0.009855512990491151,0.0033670018777434154,0.014433756729740645
0,0.0,0.0,0.10412435062754699,0.0,0.0,0.323409923331364,0.572465726041089,0.0,0.0,0.0,0.0,0.0091650545735944,0.01443372978915571,0.014019563508407485,0.00708492654764128,0.011711643982512784,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.3220667250500064,0.0,0.0,0.6779332749499936,0.0,0.0031847038527584286,0.008427458722263564,0.013253067859441962,0.006809494341898608,0.0030903940407661645,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.15765996813735253,0.0,0.0,0.8423400318626475,0.0,0.0036977274048595092,0.009066903612464202,0.011326044352996233,0.007511675528869626,0.0031361108069544396,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.15001240845488584,0.0,0.8499875915451142,0.0,0.0,0.0,0.0,0.0028134636533568326,0.004082817245948592,0.004176578469676954,0.0016039634726046274,0.002241255771678628,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.05926708768951266,0.0,0.0,0.9407329123104874,0.0,0.004247059466516849,0.009566811029526168,0.011960098292541955,0.0074308958077831016,0.003384453025420507,0.014433756729740645
0,0.0,0.0,0.0,0.0,0.0,0.0,0.09598710334004466,0.0,0.0,0.9040128966599553,0.0,0.004045014790907288,0.01022559187413639,0.012507423110636162,0.00787053647665902,0.0032859269133153663,0.014433756729740645
0,0.020729992518303285,0.0,0.0,0.0,0.0,0.0,0.017372527189030963,0.0,0.0,0.9618974802926658,0.0,0.0029673004299744133,0.008282385621713524,0.010324154178915737,0.006843126427077776,0.002990814426754827,0.014433756729740645
0,0.0,0.0,0.0,0.28588822460629937,0.03240428196134563,0.0,0.681707493432355,0.0,0.0,0.0,0.0,0.007448185154126671,0.014433755012757047,0.015887969678855016,0.011772418965350943,-0.0068948507964644535,0.014433756729740645
0,0.0,0.0,0.0067016628789326885,0.28330992971483315,0.02907714918073981,0.0,0.6809112582254944,0.0,0.0,0.0,0.0,0.008135764904263027,0.014433689676678046,0.014653312681700045,0.008954798887926028,-0.035931054933238504,0.014433756729740645
